日期,w1_L(d-7),w2_L(d-14),w3_典型日,u1_P(d-1),u2_P(d-2),u3_典型日,计划购电量/kWh,计划购电费/元,紧急购电量/kWh,紧急购电费/元,平衡残差/kWh,储电量最小/kWh,储电量最大/kWh
2025-06-23,0.39999999980000006,0.5999999991999999,9.999999970000019e-10,0.5999999992,9.99999997000002e-10,0.3999999998000001,74518.1922442412,46123.091601103086,29.586383847331977,202.1996366316775,2.2737367544323206e-13,1381.3841712968347,10800.0
2025-06-24,0.3657463513832391,0.6342536474180783,1.1986827916518018e-09,0.8322333973523869,1.5394583020183507e-09,0.16776660110815472,72584.790212417,44966.71304228694,7664.839479448361,46133.30362967711,2.2737367544323206e-13,1200.0,10800.0
2025-06-25,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,75630.3879082058,47430.92813401572,58.656450458459474,397.3887112224156,2.7000623958883807e-13,1259.9693500778694,10800.0
2025-06-26,0.7980137779960417,0.20198622084029497,1.1636634082399387e-09,0.4246706925381476,0.5753293065033254,9.58527106631418e-10,78766.86193274663,48813.30370381524,206.957329132413,986.1935747124056,2.2737367544323206e-13,1292.273223370603,10800.0
2025-06-27,0.7911232862560321,0.20887671312189598,6.220716882308172e-10,0.9999999962600368,1.0021449238170665e-09,2.7378181203682073e-09,32634.260530946285,18085.621708190873,55.302508380547714,385.79029846266104,1.1368683772161603e-13,1200.0,10800.0
2025-06-28,0.6378193405470284,0.3621806586240701,8.289012974613606e-10,9.341344443711244e-10,0.9999999982642918,8.015736482530848e-10,33170.22790276398,18225.64733219117,124.26764640887116,458.88335556806317,1.1368683772161603e-13,1200.0,10800.0
2025-06-29,0.5999999991999999,0.39999999980000006,9.999999970000019e-10,0.39999999980000006,0.5999999991999999,9.999999970000019e-10,71662.70140794697,44013.0034415643,1903.0940153352224,12403.746881066963,2.2737367544323206e-13,1200.0,10564.34226315167
2025-06-30,0.896400885988794,0.10359911317019108,8.410150466383599e-10,0.2179022689043694,0.19040309245741552,0.5916946386382151,74580.23555771742,46420.001954909414,167.64604672376652,982.2742478605397,2.7000623958883807e-13,1422.6926721021855,10800.0
2025-07-01,0.5999999991999999,0.39999999980000006,9.999999970000019e-10,0.3999999998,0.2000000004,0.3999999998,75276.96154502055,46598.00226877368,7852.818668297847,40737.620315284046,2.2737367544323206e-13,1200.0,9843.26249954216
2025-07-02,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,75630.38789766861,47430.928126895116,4265.643105621615,19514.404289898644,2.2737367544323206e-13,1200.0,10800.0
2025-07-03,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,76105.91359669,47937.489154808165,7718.51331114889,39362.79070534239,2.2737367544323206e-13,1200.0,9160.41001452029
2025-07-04,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,36662.84265271017,21038.6654091272,6238.690555096902,27248.547746367105,1.1368683772161603e-13,1200.0,10800.0
2025-07-05,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,52634.84109028835,30351.14573221671,1083.7793121034379,2377.416878753279,1.1368683772161603e-13,1200.0,10800.0
2025-07-06,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,47673.04838517834,28308.411329015336,33893.625077376106,174919.27867306574,2.2737367544323206e-13,1200.0,6000.0
2025-07-07,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,75465.94774622636,47401.420849307644,4428.498425018645,20087.0336229867,2.2737367544323206e-13,1200.0,10800.0
2025-07-08,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,75853.91079596679,47552.51883950803,5668.792920734525,27572.00960583259,3.410605131648481e-13,1200.0,10800.0
2025-07-09,0.9999999984080468,8.070910253451956e-10,7.848622806612314e-10,0.6197601761073891,1.1115415171071794e-09,0.3802398227810695,83667.6941942941,52967.50969346966,128.08720115044426,865.0759833311133,2.2737367544323206e-13,1377.069375460787,10800.0
2025-07-10,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.5999999991999999,0.39999999980000006,9.999999970000019e-10,79516.77556889146,50164.87748355392,252.43048134725234,1599.415508897942,2.7711166694643907e-13,1200.0,10800.0
2025-07-11,0.9999999982357308,9.528214849942487e-10,8.114477966302917e-10,0.7600015138433476,0.23999848533391283,8.227396399802603e-10,42009.094409950354,24744.997174250955,546.5947842902964,2212.566793070991,1.1368683772161603e-13,1200.0,10800.0
2025-07-12,0.8918523252462663,1.157967374353098e-09,0.10814767359576624,5.226138254163631e-10,0.999999999049819,4.27567306969745e-10,42204.01691532126,24874.15521088198,304.2625208804909,1018.9491093691497,1.1368683772161603e-13,1200.0,10800.0
2025-07-13,0.9999999991509496,3.7870439281245297e-10,4.703459327581162e-10,1.4688714080621565e-09,0.8351610197501813,0.16483897878094736,84361.38845627046,52951.7927816459,200.70693847308172,1352.3652090339679,2.2737367544323206e-13,1428.3479625007567,10800.0
2025-07-14,0.9999999944762876,2.7614374522849875e-09,2.7622748543227463e-09,0.9999999992271571,3.8763892281769663e-10,3.8520396582823243e-10,74828.07037401473,47178.99093904998,1294.9879331368454,8749.096861357251,1.7053025658242404e-13,1200.0,10800.0
2025-07-15,0.9999999992579063,3.7129661957509e-10,3.7079706539209204e-10,0.8765403771876197,5.277832862206463e-10,0.12345962228459717,77648.10959442134,48834.59557601689,86.2642696490209,581.2867232580271,2.0605739337042905e-13,1303.2972596062186,10800.0
