日期,w1_L(d-7),w2_L(d-14),w3_典型日,u1_P(d-1),u2_P(d-2),u3_典型日,计划购电量/kWh,计划购电费/元,紧急购电量/kWh,紧急购电费/元,平衡残差/kWh,储电量最小/kWh,储电量最大/kWh
2025-07-05,0.0,1.0,0.0,0.0,0.0,1.0,36963.660233333336,21004.672124911664,5886.211036148159,26285.58294943907,1.1368683772161603e-13,1200.0,10800.0
2025-07-06,0.0,1.0,0.0,0.0,0.0,1.0,75277.71498148149,47047.29896382704,8617.863619368323,47371.88880435607,3.268496584496461e-13,1200.0,9774.645585000002
2025-07-07,0.0,1.0,0.0,0.0,0.0,1.0,75465.94778065843,47401.42087635609,4428.498410078197,20087.033544235477,2.2737367544323206e-13,1200.0,10800.0
2025-07-08,0.0,1.0,0.0,0.0,0.0,1.0,75853.9108164609,47552.518856860595,5668.792904351869,27572.009504281043,2.7711166694643907e-13,1200.0,10800.0
2025-07-09,0.4,0.6,0.0,0.0,0.0,1.0,81088.74750798354,51255.34276833785,2010.872071111125,9238.367180345593,1.1368683772161603e-13,1200.0,10800.0
2025-07-10,0.8,0.2,0.0,0.0,0.0,1.0,87446.70889699302,56019.828915738944,757.3262518107108,3702.899902836309,2.2737367544323206e-13,1200.0,10800.0
2025-07-11,0.8,0.2,0.0,0.0,0.0,1.0,45031.91750666668,26956.591595887003,362.4882659860169,1000.0702765659853,1.1368683772161603e-13,1200.0,10800.0
2025-07-12,0.8,0.2,0.0,0.0,0.0,1.0,45025.89716666667,26849.83680000067,645.5714779045383,2338.8066014423225,1.1368683772161603e-13,1200.0,10800.0
2025-07-13,0.8,0.2,0.0,0.0,0.0,1.0,87112.36250662552,55682.95727734828,680.4000224691459,2972.2780552157055,2.2737367544323206e-13,1200.0,10800.0
2025-07-14,1.0,0.0,0.0,0.6,0.0,0.4,81109.79296493827,51114.81462899859,251.08869996667943,1527.3765564688401,1.1368683772161603e-13,1200.0,10800.0
2025-07-15,1.0,0.0,0.0,0.4,0.4,0.2,78332.9171255967,49388.67656623582,86.26936000001636,581.3210573633901,2.0605739337042905e-13,1506.3100356666675,10800.0
2025-07-16,1.0,0.0,0.0,0.8,0.0,0.2,80008.78205444444,50191.798390311,130.5956633333479,881.4731151767191,2.2737367544323206e-13,1320.6321481481496,10800.0
2025-07-17,1.0,0.0,0.0,0.8,0.0,0.2,78745.84712790123,49710.05608178366,226.87814786010364,788.2580143365941,2.2737367544323206e-13,1245.4507036296263,10800.0
2025-07-18,1.0,0.0,0.0,0.8,0.0,0.2,42781.10996,25288.708803307338,1.042588237964992e-11,3.8532913082534036e-11,1.6342482922482304e-13,1397.5444544444479,10800.0
2025-07-19,1.0,0.0,0.0,0.8,0.0,0.2,42651.52089,25111.657640825335,52.739040166682656,126.92943228472471,1.1368683772161603e-13,1200.0,10800.0
2025-07-20,1.0,0.0,0.0,0.8,0.0,0.2,78951.99259218106,49973.177548494874,30.769583333344876,210.9461566667062,2.2737367544323206e-13,1428.7940005555565,10800.0
2025-07-21,1.0,0.0,0.0,0.8,0.0,0.2,80728.94038516708,50845.27399908435,45.89539666668442,316.58665914672747,2.2737367544323206e-13,1583.6835296296306,10800.0
2025-07-22,0.8,0.2,0.0,0.8,0.0,0.2,81434.34274967079,51270.56008084469,141.65821000000955,955.5182802616956,2.2737367544323206e-13,1371.9102703703707,10800.0
2025-07-23,0.8,0.2,0.0,0.4,0.4,0.2,81399.58093246914,51165.075856722775,132.5485300000146,896.5875407850461,2.2737367544323206e-13,1265.0041962962964,10800.0
2025-07-24,0.8,0.2,0.0,0.8,0.0,0.2,80747.48036152264,50889.76650108192,37.210176666690444,250.78774333008326,2.2737367544323206e-13,1479.86291851852,10800.0
2025-07-25,0.8,0.2,0.0,0.8,0.0,0.2,42170.07594333334,24888.959534148336,8.93418672376356e-12,3.568191919711694e-11,1.1368683772161603e-13,1239.0181421481493,10800.0
2025-07-26,0.8,0.2,0.0,0.8,0.0,0.2,42346.98192333334,24994.775101212672,7.421618875014246e-12,2.937258258839392e-11,1.1368683772161603e-13,1400.2979382222252,10800.0
2025-07-27,0.8,0.2,0.0,0.8,0.0,0.2,80308.54478691358,50264.130665829274,924.321767866679,4815.418880811373,2.2737367544323206e-13,1200.0,10800.0
2025-07-28,0.4,0.6,0.0,0.0,0.8,0.2,81326.41258806584,51049.0318150193,1747.808507440761,11069.004743426494,2.2737367544323206e-13,1200.0,10800.0
2025-07-29,0.0,1.0,0.0,0.6,0.2,0.2,83627.40090213993,52765.322815448126,110.84648000001422,757.8862548683815,2.2737367544323206e-13,1250.9537407407408,10800.0
2025-07-30,0.0,1.0,0.0,0.6,0.2,0.2,84004.37932362841,52733.1079001748,33.670080000010024,231.46449930003428,2.2737367544323206e-13,1397.4900325925908,10800.0
2025-07-31,0.0,1.0,0.0,0.6,0.2,0.2,81607.54255045266,51347.79517041343,52.26006666668739,352.2275907667338,2.2737367544323206e-13,1332.6481074074063,10800.0
2025-08-01,0.0,1.0,0.0,0.8,0.0,0.2,42074.76580666666,24675.514121169,8.15791878494565e-12,3.4521960401434623e-11,1.1368683772161603e-13,1225.0349091481517,10800.0
2025-08-02,0.0,1.0,0.0,0.8,0.0,0.2,41669.71896333333,24508.823598882336,9.780620757737779e-12,3.776963275470279e-11,1.1368683772161603e-13,1385.225765888891,10800.0
2025-08-03,0.0,1.0,0.0,0.8,0.0,0.2,75072.53601316872,47548.02007886813,322.59224831277106,2001.8387620227168,2.2737367544323206e-13,1226.047574074074,10800.0
2025-08-04,0.0,1.0,0.0,0.8,0.0,0.2,71032.47738037037,45097.94728854248,188.46372961648308,853.491099045429,2.0250467969162855e-13,1200.0,10800.0
2025-08-05,0.0,1.0,0.0,0.4,0.6,0.0,68880.58589320988,43998.39008204353,283.53754535475065,1964.8778426846652,2.1316282072803006e-13,1200.0,10483.347696333334
2025-08-06,0.4,0.6,0.0,0.8,0.0,0.2,74812.04551893004,47216.433928525264,765.4470028205997,4525.380926938796,3.126388037344441e-13,1200.0,10800.0
2025-08-07,0.2,0.8,0.0,0.6,0.2,0.2,75992.6149754321,48016.702474904545,50.04150333334788,337.99961957171666,2.2737367544323206e-13,1218.3040259259283,10800.0
2025-08-08,0.2,0.8,0.0,0.6,0.4,0.0,40223.32520333334,23449.073582739667,1.127542503809309e-11,4.3223634893507784e-11,1.1368683772161603e-13,1403.415460296297,10800.0
2025-08-09,0.2,0.8,0.0,0.6,0.4,0.0,40143.962426666665,23362.306695032334,1.0236700376253793e-11,4.119610830244369e-11,1.1368683772161603e-13,1423.2092006296293,10800.0
2025-08-10,0.2,0.8,0.0,0.6,0.4,0.0,69091.11373020576,43993.92704604064,482.54210313335204,3340.170624838207,2.2737367544323206e-13,1200.0,10800.0
2025-08-11,0.2,0.8,0.0,0.0,0.8,0.2,73862.69916679013,46602.669096864964,219.07063000001273,1477.1026914483732,2.2737367544323206e-13,1295.366251851854,10800.0
2025-08-12,0.4,0.6,0.0,0.0,0.8,0.2,73221.19758423869,46333.345279427354,522.8691759333518,3571.78158955267,2.2737367544323206e-13,1200.0,10800.0
2025-08-13,0.0,1.0,0.0,0.0,0.8,0.2,73742.69458115226,46690.799826129994,112.58444666668541,764.1521615934016,2.2737367544323206e-13,1441.8055976296334,10800.0
2025-08-14,0.0,1.0,0.0,0.0,0.8,0.2,74909.09374238682,47715.69876695286,74.26558000001204,504.6412873850488,2.2737367544323206e-13,1288.7540629629668,10800.0
2025-08-15,0.0,1.0,0.0,0.0,0.8,0.2,40873.75184,23919.420749352998,9.014122781536571e-12,3.9810768459602745e-11,1.6342482922482304e-13,1547.2027330740764,10800.0
2025-08-16,0.0,1.0,0.0,0.0,0.8,0.2,40760.38772666667,23950.10896017033,8.622436098448816e-12,3.5389884356362705e-11,1.1368683772161603e-13,1284.7270925925916,10800.0
2025-08-17,0.0,1.0,0.0,0.0,0.8,0.2,72705.73531942921,46434.01738446423,53.24653000001028,358.58369125836504,1.1368683772161603e-13,1439.5297832592564,10800.0
2025-08-18,0.0,1.0,0.0,0.2,0.8,0.0,68842.09628839506,44097.74410637734,310.68444666668387,2108.4867782583938,3.126388037344441e-13,1326.61938888889,10800.0
2025-08-19,0.0,1.0,0.0,0.2,0.8,0.0,68264.9684553498,43498.19476677576,570.8261814333522,3734.6155371914156,2.1316282072803006e-13,1200.0,10800.0
2025-08-20,0.2,0.8,0.0,0.4,0.6,0.0,69277.33908740741,44125.54326648039,5332.390330866674,34267.446531001624,2.7711166694643907e-13,1200.0,10800.0
2025-08-21,0.6,0.4,0.0,0.0,0.6,0.4,75504.60645139919,47848.7560932815,60.74931463334851,400.1545789641802,1.1368683772161603e-13,1200.0,10800.0
2025-08-22,0.6,0.4,0.0,0.0,0.6,0.4,41343.527286666664,24097.97237390333,365.79339966955513,2229.2231348193254,1.1368683772161603e-13,1200.0,10800.0
2025-08-23,0.6,0.4,0.0,0.0,0.6,0.4,40738.59811666666,23834.147247656663,53.515536925110915,117.11766743496676,1.1368683772161603e-13,1200.0,10800.0
2025-08-24,0.8,0.2,0.0,0.0,0.6,0.4,75761.63212831276,48109.64690496902,30.641813333349727,206.41225261672133,2.2737367544323206e-13,1261.3301122962973,10800.0
2025-08-25,0.8,0.2,0.0,0.0,0.6,0.4,77498.86686098766,48800.472943821864,137.0415417333419,937.9382830684094,2.2737367544323206e-13,1200.0,10800.0
2025-08-26,0.8,0.2,0.0,0.0,0.6,0.4,74747.28939555556,47507.49817078006,44.702903333344786,309.52110462837413,2.2737367544323206e-13,1500.8490185185199,10800.0
2025-08-27,0.8,0.2,0.0,0.0,0.6,0.4,79100.81087152264,49962.418260705774,56.2753400000145,380.0585361683779,3.410605131648481e-13,1241.6700296296315,10800.0
2025-08-28,0.8,0.2,0.0,0.0,0.8,0.2,72962.73618711934,46494.13508371172,2082.1249005666855,14166.975029234585,2.2737367544323206e-13,1200.0,10800.0
2025-08-29,1.0,0.0,0.0,0.0,0.6,0.4,42261.61070333333,25115.491207033,1.2323031484129388e-11,4.460205227374559e-11,1.1368683772161603e-13,1426.0266899629642,10800.0
2025-08-30,1.0,0.0,0.0,0.0,0.6,0.4,41284.16527333333,24289.036822929666,152.40501416008993,593.6345935136901,1.1368683772161603e-13,1200.0,10800.0
2025-08-31,1.0,0.0,0.0,0.0,0.6,0.4,77557.51971263374,49118.66345792127,187.99533000001247,1273.3642532350452,2.2737367544323206e-13,1233.6634333333352,10800.0
2025-09-01,0.6,0.4,0.0,0.6,0.0,0.4,76912.1937503292,48545.31662973928,1.0338396805309458e-11,4.4718809988353316e-11,1.1368683772161603e-13,2926.2223888888902,10800.0
2025-09-02,0.4,0.6,0.0,0.6,0.2,0.2,73697.790628107,46714.991435236094,5.6417093219351955e-12,2.4375676588306305e-11,2.2737367544323206e-13,2388.6734814814813,10800.0
2025-09-03,1.0,0.0,0.0,0.8,0.0,0.2,72754.6674991358,46015.111210532494,9.183320770489445e-12,3.384686642071699e-11,2.2737367544323206e-13,2877.317137037036,10800.0
2025-09-04,0.4,0.6,0.0,0.6,0.2,0.2,74606.34716164609,47500.348065766964,1.390176862514636e-11,5.7952632914748393e-11,2.2737367544323206e-13,2758.864703703707,10800.0
2025-09-05,0.8,0.0,0.2,0.0,1.0,0.0,41744.52960333334,24833.68233514734,1.0885514711844735e-11,4.041362444695551e-11,2.2737367544323206e-13,3380.8721391111126,10800.0
2025-09-06,0.8,0.0,0.2,0.0,1.0,0.0,43059.74887,25780.36718393967,1.4452439245360438e-11,5.747696718572115e-11,2.2737367544323206e-13,3623.1435040000033,10800.0
2025-09-07,0.8,0.0,0.2,0.0,1.0,0.0,64375.76788728396,40906.74409803171,1.5063505998114124e-11,5.48513909848225e-11,2.2737367544323206e-13,1943.439296296295,10800.0
2025-09-08,0.0,0.6,0.4,0.6,0.4,0.0,62286.614656954735,38848.79048666293,3150.112588600017,21415.121976779323,1.1368683772161603e-13,1200.0,10800.0
2025-09-09,0.0,0.6,0.4,0.8,0.0,0.2,68148.37588197531,42386.824299919404,1.1862955062724723e-11,4.2412558798332607e-11,4.547473508864641e-13,1680.4645111111145,10800.0
2025-09-10,0.0,0.6,0.4,0.8,0.0,0.2,63053.82838238682,39783.95876662938,3394.270019433349,21491.910099724693,1.5987211554602254e-13,1200.0,10800.0
2025-09-11,0.0,0.6,0.4,0.2,0.4,0.4,67729.96618366253,42148.34933225518,1.0879824818843531e-11,4.3662604518046595e-11,2.2737367544323206e-13,1818.849640740742,10800.0
2025-09-12,0.2,0.6,0.2,0.2,0.6,0.2,40829.07247333333,23961.94604592167,1.3287149158713873e-11,5.047681383985036e-11,1.1368683772161603e-13,3308.696390037037,10800.0
2025-09-13,0.8,0.2,0.0,0.2,0.4,0.4,33949.18128666667,18919.437599786335,1.2800427384718205e-11,4.7291665694615404e-11,1.1368683772161603e-13,1877.2149945185197,10800.0
2025-09-14,0.8,0.2,0.0,0.0,0.6,0.4,66703.07397444446,41295.72820583866,1.7329249146769143e-11,6.659602913572371e-11,2.2737367544323206e-13,1517.981028,10800.0
2025-09-15,0.8,0.2,0.0,0.2,0.4,0.4,64209.549103868325,39633.51533987175,249.95955513334695,1731.3314140768464,2.2737367544323206e-13,1200.0,10800.0
2025-09-16,0.8,0.2,0.0,0.0,0.8,0.2,65244.58689316873,40156.03182840336,354.53910594322593,1391.2527574233236,1.1368683772161603e-13,1200.0,10800.0
2025-09-17,0.8,0.2,0.0,0.0,0.8,0.2,61760.71805090535,38516.60031604253,2204.5646051049584,13621.153304217105,2.2737367544323206e-13,1200.0,10800.0
2025-09-18,1.0,0.0,0.0,0.2,0.4,0.4,65501.02084168724,40299.42745822092,475.70365628602354,2458.662996537123,2.2737367544323206e-13,1200.0,10800.0
2025-09-19,0.8,0.2,0.0,0.2,0.4,0.4,32060.83146,17485.112474073336,373.32417383334473,1886.4818058973683,1.1368683772161603e-13,1200.0,10800.0
2025-09-20,0.8,0.2,0.0,0.2,0.4,0.4,31902.776303333332,17384.324507923666,908.5463163666791,4489.450276565237,1.1368683772161603e-13,1200.0,10800.0
2025-09-21,0.8,0.2,0.0,0.2,0.4,0.4,67433.7297715638,41575.895181135435,251.85124213334592,1617.7354131105028,2.2737367544323206e-13,1200.0,10800.0
2025-09-22,0.6,0.4,0.0,0.2,0.4,0.4,66516.20553539094,41091.54473080102,496.82497020042825,2973.6444700613174,2.2737367544323206e-13,1200.0,10800.0
2025-09-23,0.2,0.8,0.0,0.2,0.4,0.4,65981.45160716049,40681.85940686659,1571.4604664000103,9622.029108044182,2.2737367544323206e-13,1200.0,10800.0
2025-09-24,0.2,0.8,0.0,0.4,0.0,0.6,68442.81484131688,42153.49291812781,641.1355593000061,3530.4328548700714,2.2737367544323206e-13,1200.0,10800.0
2025-09-25,0.0,1.0,0.0,0.4,0.0,0.6,67554.99302876543,41719.63400932252,597.0357416123601,2799.656980117712,3.304023721284466e-13,1200.0,10800.0
2025-09-26,0.2,0.8,0.0,0.4,0.0,0.6,32598.51812666667,17818.972855464002,1.3590240044436541e-11,4.885323889869397e-11,1.1368683772161603e-13,1340.3071731851878,10800.0
2025-09-27,0.0,1.0,0.0,0.4,0.0,0.6,32249.413586666666,17635.304901660667,1559.433135885612,8091.614654261813,1.1368683772161603e-13,1200.0,10800.0
2025-09-28,0.2,0.8,0.0,0.4,0.0,0.6,68768.8458814815,42376.606892247786,990.2157154666796,5042.333954718678,2.2737367544323206e-13,1200.0,10800.0
2025-09-29,0.4,0.6,0.0,0.2,0.2,0.6,68766.78625567902,42374.18148494982,588.2169590666846,3494.347198113629,2.2737367544323206e-13,1200.0,10800.0
2025-09-30,0.8,0.2,0.0,0.4,0.0,0.6,68793.93492111113,42673.433063437675,1756.8061664666825,10394.227798618542,2.2737367544323206e-13,1200.0,10733.638538999998
2025-10-01,0.4,0.6,0.0,0.0,0.8,0.2,67257.72987242797,41511.23077345014,1.340039190722564e-11,4.0457977412700076e-11,4.547473508864641e-13,2131.036311111111,10800.0
2025-10-02,0.6,0.4,0.0,0.0,0.8,0.2,69323.45947267489,43145.7076217961,1.2149836692287863e-11,3.942369519727152e-11,2.2737367544323206e-13,2271.0515185185204,10800.0
2025-10-03,0.6,0.4,0.0,0.2,0.6,0.2,31893.83594333333,17253.601835033667,1.057243181890044e-11,4.075902904077111e-11,1.1368683772161603e-13,1274.7868018888905,10800.0
2025-10-04,0.8,0.2,0.0,0.2,0.6,0.2,32664.991603333336,17842.66491450667,364.3397532333429,1381.4065471381027,1.1368683772161603e-13,1200.0,10800.0
2025-10-05,0.6,0.4,0.0,0.2,0.4,0.4,65139.785076543216,40323.45594794019,9.171774451033343e-12,2.947659472063435e-11,2.2737367544323206e-13,1460.7324865555572,10800.0
2025-10-06,0.8,0.2,0.0,0.4,0.4,0.2,65241.450094897125,40597.63686808877,1.2283507544452732e-11,3.944943305356219e-11,2.2737367544323206e-13,1475.103005629631,10800.0
2025-10-07,0.8,0.2,0.0,0.2,0.6,0.2,64181.37533037038,39958.28942681945,850.4947796666843,4340.222020770052,1.1368683772161603e-13,1200.0,10800.0
2025-10-08,1.0,0.0,0.0,0.6,0.4,0.0,61467.30807370371,37206.46641245211,557.9224202666765,3238.6792476509886,1.1368683772161603e-13,1200.0,10800.0
2025-10-09,0.8,0.2,0.0,0.6,0.4,0.0,61566.18432666667,37552.583044599,266.392483066685,1826.7034713931348,2.2737367544323206e-13,1200.0,10800.0
2025-10-10,0.6,0.4,0.0,0.6,0.4,0.0,30788.10826333333,16043.756729809666,293.76365466667704,1118.1639980597051,1.1368683772161603e-13,1200.0,10800.0
2025-10-11,0.6,0.4,0.0,0.6,0.4,0.0,32084.766066666667,16926.318992981334,9.598988270909103e-12,3.825659589118402e-11,1.1368683772161603e-13,1394.9442565925883,10800.0
2025-10-12,0.6,0.4,0.0,0.6,0.4,0.0,62959.70856164608,38907.59262804109,145.6053079000228,967.7712207104917,2.4868995751603507e-13,1200.0,10800.0
2025-10-13,0.6,0.4,0.0,0.8,0.2,0.0,64358.05845263374,39565.36442959294,1.8423484959839698e-11,6.19988695937934e-11,2.2737367544323206e-13,1292.0590925555564,10800.0
2025-10-14,0.6,0.4,0.0,0.8,0.2,0.0,62493.179229053494,38535.818983731646,2758.0114249666954,16506.74228270524,2.2737367544323206e-13,1200.0,10668.372183518513
2025-10-15,0.6,0.4,0.0,0.4,0.4,0.2,63142.19246526749,38379.38203313087,2681.8962713666883,16888.04258789942,2.2737367544323206e-13,1200.0,10554.789860740739
2025-10-16,0.6,0.4,0.0,0.6,0.0,0.4,66048.47058934157,39907.8722828321,2889.8066266666815,17955.67444221672,2.2737367544323206e-13,1200.0,10800.0
2025-10-17,0.6,0.4,0.0,0.6,0.0,0.4,30367.378803333333,15615.92103015267,748.2858348679125,3239.763538949478,1.1368683772161603e-13,1200.0,10800.0
2025-10-18,0.6,0.4,0.0,0.6,0.0,0.4,30417.235726666666,15636.85081085133,840.9557836794395,3916.605206357891,1.1368683772161603e-13,1200.0,10800.0
2025-10-19,0.2,0.8,0.0,0.8,0.0,0.2,66239.56971547325,40165.27807255235,2622.0294116880814,16175.792620422242,2.2737367544323206e-13,1200.0,10791.939765592593
2025-10-20,0.2,0.8,0.0,0.8,0.0,0.2,67690.75723592592,41382.949872295816,1755.834372155161,8749.448742153161,2.2737367544323206e-13,1200.0,10800.0
2025-10-21,0.2,0.8,0.0,0.8,0.0,0.2,67741.08182703704,41313.66471340767,2692.5420414905516,16807.167903223275,2.2737367544323206e-13,1200.0,10725.72786237037
2025-10-22,1.0,0.0,0.0,1.0,0.0,0.0,70217.02761893003,42822.6049206851,1708.318390880673,9186.186091681062,2.2737367544323206e-13,1200.0,10800.0
2025-10-23,0.8,0.2,0.0,1.0,0.0,0.0,69809.57619691358,43001.92830577931,308.77803676298134,1782.9859019503397,2.2737367544323206e-13,1200.0,10800.0
2025-10-24,0.6,0.4,0.0,1.0,0.0,0.0,31854.402268477366,16528.601597425644,739.7191621790275,4129.457543347625,1.1368683772161603e-13,1200.0,10800.0
2025-10-25,0.4,0.6,0.0,1.0,0.0,0.0,32195.549228518517,16781.137200945926,296.96209012346986,1248.3205988473308,1.1368683772161603e-13,1200.0,10800.0
2025-10-26,0.2,0.8,0.0,1.0,0.0,0.0,69374.27544440329,42666.72691706356,97.99389150001453,465.6933361667154,2.2737367544323206e-13,1200.0,10800.0
2025-10-27,0.4,0.6,0.0,1.0,0.0,0.0,69059.14263333332,42348.730261823664,1303.0395978185354,8332.444397218926,2.2737367544323206e-13,1200.0,10800.0
2025-10-28,0.6,0.4,0.0,0.4,0.6,0.0,68652.78254497943,42131.35514894209,1745.4994667333467,10475.544261667994,2.2737367544323206e-13,1200.0,10734.594574074077
2025-10-29,0.2,0.8,0.0,0.4,0.6,0.0,68439.80565436215,42267.371708302686,4700.607982332516,29016.994368377455,3.161915174132446e-13,1200.0,10800.0
2025-10-30,0.4,0.6,0.0,0.8,0.2,0.0,72889.47245641975,44879.51871628272,377.08954798561723,1776.3961289296608,2.2737367544323206e-13,1200.0,10800.0
2025-10-31,0.4,0.6,0.0,0.8,0.2,0.0,32904.84733539095,17236.673897004126,330.66282206667864,1977.9567543732137,1.1368683772161603e-13,1200.0,10800.0
2025-11-01,0.8,0.2,0.0,0.8,0.2,0.0,33137.978724979424,17434.919621110865,141.59361333334581,753.3954455167133,1.1368683772161603e-13,1200.0,10800.0
2025-11-02,0.8,0.2,0.0,0.8,0.2,0.0,72770.25113312757,44773.92357500513,1160.0382799666818,6231.73733522801,3.410605131648481e-13,1200.0,10800.0
2025-11-03,0.6,0.4,0.0,0.6,0.4,0.0,73052.39309818929,45027.45080537344,872.7893381000197,5883.979590199366,2.2737367544323206e-13,1200.0,10475.054003370367
2025-11-04,0.6,0.4,0.0,1.0,0.0,0.0,73614.44667617284,45095.123148441024,651.3746902333478,4062.3504317566426,2.2737367544323206e-13,1200.0,10800.0
2025-11-05,0.6,0.4,0.0,1.0,0.0,0.0,72189.65177720165,44636.32552858168,1831.4955582333548,11061.152710864908,2.2737367544323206e-13,1200.0,10580.008662888888
2025-11-06,0.4,0.6,0.0,0.4,0.6,0.0,72280.67239497943,44568.38091548112,3329.7777846374715,17746.71661373876,2.2737367544323206e-13,1200.0,10605.434573999997
2025-11-07,0.4,0.6,0.0,0.6,0.4,0.0,33763.36057930041,17767.73395454236,670.914446266677,3820.2324462716983,1.1368683772161603e-13,1200.0,10800.0
2025-11-08,0.0,1.0,0.0,0.8,0.2,0.0,33689.48670938271,17623.52983082196,54.62263140001285,333.90814574824435,1.1368683772161603e-13,1200.0,10800.0
2025-11-09,0.0,1.0,0.0,0.8,0.2,0.0,73379.06441300412,45237.11255310071,2643.648249066687,17194.856789296395,2.2737367544323206e-13,1200.0,10679.796401925927
2025-11-10,0.4,0.6,0.0,1.0,0.0,0.0,75759.75658146667,46796.61122083767,2653.3051945000166,16037.239451534715,2.2737367544323206e-13,1200.0,10729.04185474074
2025-11-11,0.4,0.6,0.0,1.0,0.0,0.0,77362.57780213334,47939.80552281621,235.6366170876696,772.9631321308669,1.1368683772161603e-13,1200.0,10800.0
2025-11-12,0.6,0.4,0.0,1.0,0.0,0.0,75771.84032938271,47054.43190121812,466.06714290002054,2766.281301373385,2.2737367544323206e-13,1200.0,10800.0
2025-11-13,0.4,0.6,0.0,1.0,0.0,0.0,75239.24081536668,46857.13787318687,1635.1460755000194,11182.142422783407,2.2737367544323206e-13,1200.0,10581.038384518513
2025-11-14,0.8,0.2,0.0,1.0,0.0,0.0,34219.031140082305,18044.32804871761,225.7600551333448,1282.5101070107644,1.1368683772161603e-13,1200.0,10800.0
2025-11-15,1.0,0.0,0.0,1.0,0.0,0.0,34272.59589629629,18046.34708738167,690.1482011502188,3630.2095814726044,1.1368683772161603e-13,1200.0,10800.0
2025-11-16,1.0,0.0,0.0,1.0,0.0,0.0,78053.88880483335,48735.2016824647,1399.7880851070142,8595.780969280988,2.2737367544323206e-13,1200.0,10772.916551111111
2025-11-17,0.8,0.2,0.0,1.0,0.0,0.0,78822.02936920001,49306.10610594704,1.482280964637539e-11,5.761500299072964e-11,2.2737367544323206e-13,1252.7174111111142,10800.0
2025-11-18,0.8,0.2,0.0,1.0,0.0,0.0,77707.22638840001,48539.74730771739,1651.0774028666813,11158.208761296703,2.2737367544323206e-13,1200.0,10693.872190407406
2025-11-19,1.0,0.0,0.0,0.4,0.6,0.0,77925.00712796666,48590.759428427205,2170.102866605783,12116.20792274847,2.2737367544323206e-13,1200.0,10480.523553222221
2025-11-20,1.0,0.0,0.0,1.0,0.0,0.0,79411.31449,49859.805172761,915.804280763394,5606.527881555159,2.2737367544323206e-13,1200.0,10800.0
2025-11-21,0.8,0.2,0.0,0.2,0.8,0.0,34808.78113855968,18384.182958854486,338.151566089311,1853.6125323392366,1.1368683772161603e-13,1200.0,10800.0
2025-11-22,0.6,0.4,0.0,0.2,0.8,0.0,34750.42691333333,18309.813297457666,990.0466390082446,5195.2477967798295,1.1368683772161603e-13,1200.0,10800.0
2025-11-23,0.8,0.2,0.0,0.2,0.8,0.0,79735.04489066874,49791.699184498706,1385.4728616000152,6628.016457939094,2.2737367544323206e-13,1200.0,10800.0
2025-11-24,0.8,0.2,0.0,1.0,0.0,0.0,79421.38659341563,49672.651119344104,1321.610024066274,7744.669701433936,2.2737367544323206e-13,1200.0,10800.0
2025-11-25,0.8,0.2,0.0,0.8,0.2,0.0,78751.98651530576,49150.408781790415,2035.5935468531056,11721.506790843123,2.2737367544323206e-13,1200.0,10490.421101000002
2025-11-26,0.2,0.8,0.0,0.2,0.8,0.0,78682.41365353705,49136.801393636,2652.9383925551574,16108.615732373828,2.2737367544323206e-13,1200.0,10800.0
2025-11-27,0.4,0.6,0.0,1.0,0.0,0.0,81351.43608938271,51062.67524885751,487.3669934333541,3399.87214619101,2.2737367544323206e-13,1200.0,10800.0
2025-11-28,0.2,0.8,0.0,1.0,0.0,0.0,35392.876274526745,18870.392152054967,771.5083002333431,4376.914774568673,1.1368683772161603e-13,1200.0,10800.0
2025-11-29,0.4,0.6,0.0,1.0,0.0,0.0,35869.460704197525,18887.43129324726,2339.5586870045427,14465.12455991162,1.4921397450962104e-13,1200.0,8671.744605814816
2025-11-30,0.6,0.4,0.0,1.0,0.0,0.0,85360.16244950617,53690.712563800116,321.4581887160707,1619.4009337913383,2.2737367544323206e-13,1200.0,10726.820674814811
2025-12-01,0.4,0.6,0.0,1.0,0.0,0.0,84414.57012781894,52983.84524482774,6983.0414926424,36496.60336409922,2.2737367544323206e-13,1200.0,10188.777900000001
2025-12-02,0.8,0.2,0.0,1.0,0.0,0.0,83274.47702773663,52525.92593032659,9488.002384493017,52277.77974663998,3.410605131648481e-13,1200.0,9718.523058777779
2025-12-03,1.0,0.0,0.0,1.0,0.0,0.0,85598.23448847735,54150.86056505092,6132.555227952704,33407.74650921619,2.2737367544323206e-13,1200.0,9592.856455925927
2025-12-04,0.6,0.4,0.0,1.0,0.0,0.0,84620.19673193415,53355.06419917481,7041.387610551044,36156.524072116066,2.2737367544323206e-13,1200.0,10338.605115407407
2025-12-05,0.4,0.6,0.0,1.0,0.0,0.0,37176.08742127572,19621.25500627727,7197.279886350221,39003.66638310204,2.2737367544323206e-13,1200.0,8077.383721148148
2025-12-06,0.0,0.8,0.2,1.0,0.0,0.0,46572.708876995894,25252.715080345715,1329.7366124666835,7508.260657969035,1.3500311979441904e-13,1200.0,9936.595830703704
2025-12-07,0.0,0.8,0.2,1.0,0.0,0.0,85252.88695748973,53624.30024107882,7040.703901017293,38948.574877337436,2.2737367544323206e-13,1200.0,9875.334963000001
2025-12-08,0.0,0.8,0.2,1.0,0.0,0.0,83730.73020666666,52645.09515515099,8459.913467366681,48426.104894578384,2.2737367544323206e-13,1200.0,9855.944992000002
